gpu_type,coolant_type,coolant_key,time,gpu_power,z,initial_temperature,coolant_density,temperature,source_file
2060s,7100,Novec_7100,3.288,15.3,0.0,59.8,1372.0,64.1,2060s_7100.txt
2060s,7100,Novec_7100,4.392,14.9,0.0,59.8,1372.0,64.7,2060s_7100.txt
2060s,7100,Novec_7100,5.593,13.7,0.0,59.8,1372.0,64.1,2060s_7100.txt
2060s,7100,Novec_7100,6.721,11.8,0.0,59.8,1372.0,62.5,2060s_7100.txt
2060s,7100,Novec_7100,7.846,12.4,0.0,59.8,1372.0,61.8,2060s_7100.txt
2060s,7100,Novec_7100,8.915,16.2,0.0,59.8,1372.0,64.7,2060s_7100.txt
2060s,7100,Novec_7100,10.006,18.2,0.0,59.8,1372.0,66.1,2060s_7100.txt
2060s,7100,Novec_7100,11.096,15.2,0.0,59.8,1372.0,66.1,2060s_7100.txt
2060s,7100,Novec_7100,12.187,14.9,0.0,59.8,1372.0,65.8,2060s_7100.txt
2060s,7100,Novec_7100,13.285,14.6,0.0,59.8,1372.0,65.8,2060s_7100.txt
2060s,7100,Novec_7100,1.123,10.3,0.0,63.6,1372.0,61.7,2060s_7100.txt
2060s,7100,Novec_7100,2.205,9.8,0.0,63.6,1372.0,60.5,2060s_7100.txt
2060s,7100,Novec_7100,3.282,9.2,0.0,63.6,1372.0,59.9,2060s_7100.txt
2060s,7100,Novec_7100,4.522,9.4,0.0,63.6,1372.0,59.4,2060s_7100.txt
2060s,7100,Novec_7100,5.588,9.0,0.0,63.6,1372.0,59.0,2060s_7100.txt
2060s,7100,Novec_7100,6.682,9.2,0.0,63.6,1372.0,58.9,2060s_7100.txt
2060s,7100,Novec_7100,7.805,9.3,0.0,63.6,1372.0,58.7,2060s_7100.txt
2060s,7100,Novec_7100,8.9,10.0,0.0,63.6,1372.0,58.7,2060s_7100.txt
2060s,7100,Novec_7100,9.995,10.0,0.0,63.6,1372.0,58.6,2060s_7100.txt
2060s,7100,Novec_7100,11.096,9.4,0.0,63.6,1372.0,58.6,2060s_7100.txt
2060s,7100,Novec_7100,12.178,10.3,0.0,63.6,1372.0,58.8,2060s_7100.txt
2060s,7100,Novec_7100,13.293,9.6,0.0,63.6,1372.0,58.6,2060s_7100.txt
2060s,7100,Novec_7100,14.384,9.5,0.0,63.6,1372.0,58.5,2060s_7100.txt
2060s,7100,Novec_7100,1.108,9.8,0.0,58.3,1372.0,58.3,2060s_7100.txt
2060s,7100,Novec_7100,2.194,9.6,0.0,58.3,1372.0,58.3,2060s_7100.txt
2060s,7100,Novec_7100,3.307,9.3,0.0,58.3,1372.0,58.2,2060s_7100.txt
2060s,7100,Novec_7100,4.409,10.0,0.0,58.3,1372.0,58.3,2060s_7100.txt
2060s,7100,Novec_7100,5.51,10.1,0.0,58.3,1372.0,58.6,2060s_7100.txt
2060s,7100,Novec_7100,6.614,9.5,0.0,58.3,1372.0,58.4,2060s_7100.txt
2060s,7100,Novec_7100,7.708,10.4,0.0,58.3,1372.0,58.8,2060s_7100.txt
2060s,7100,Novec_7100,8.82,10.3,0.0,58.3,1372.0,58.8,2060s_7100.txt
2060s,7100,Novec_7100,9.905,11.2,0.0,58.3,1372.0,59.0,2060s_7100.txt
2060s,7100,Novec_7100,10.984,9.5,0.0,58.3,1372.0,58.5,2060s_7100.txt
2060s,7100,Novec_7100,12.116,9.2,0.0,58.3,1372.0,58.4,2060s_7100.txt
2060s,7100,Novec_7100,13.208,10.0,0.0,58.3,1372.0,58.5,2060s_7100.txt
2060s,7100,Novec_7100,1.102,9.8,0.0,58.3,1372.0,58.3,2060s_7100.txt
2060s,7100,Novec_7100,2.211,11.3,0.0,58.3,1372.0,58.7,2060s_7100.txt
2060s,7100,Novec_7100,3.315,9.6,0.0,58.3,1372.0,58.7,2060s_7100.txt
2060s,7100,Novec_7100,4.397,10.3,0.0,58.3,1372.0,58.7,2060s_7100.txt
2060s,7100,Novec_7100,5.532,10.3,0.0,58.3,1372.0,59.0,2060s_7100.txt
2060s,7100,Novec_7100,6.625,10.4,0.0,58.3,1372.0,59.2,2060s_7100.txt
2060s,7100,Novec_7100,7.707,10.3,0.0,58.3,1372.0,59.2,2060s_7100.txt
2060s,7100,Novec_7100,8.805,8.9,0.0,58.3,1372.0,58.9,2060s_7100.txt
2060s,7100,Novec_7100,9.921,10.2,0.0,58.3,1372.0,58.7,2060s_7100.txt
2060s,7100,Novec_7100,11.024,9.5,0.0,58.3,1372.0,58.8,2060s_7100.txt
2060s,7100,Novec_7100,12.144,10.5,0.0,58.3,1372.0,58.7,2060s_7100.txt
2060s,7100,Novec_7100,13.239,11.3,0.0,58.3,1372.0,59.0,2060s_7100.txt
2060s,7100,Novec_7100,14.338,10.2,0.0,58.3,1372.0,59.0,2060s_7100.txt
2060s,7100,Novec_7100,1.112,10.7,0.0,59.2,1372.0,59.4,2060s_7100.txt
2060s,7100,Novec_7100,2.185,12.0,0.0,59.2,1372.0,59.8,2060s_7100.txt
2060s,7100,Novec_7100,3.312,12.2,0.0,59.2,1372.0,60.1,2060s_7100.txt
2060s,7100,Novec_7100,4.506,9.8,0.0,59.2,1372.0,59.8,2060s_7100.txt
2060s,7100,Novec_7100,5.667,9.3,0.0,59.2,1372.0,59.1,2060s_7100.txt
2060s,7100,Novec_7100,6.73,10.0,0.0,59.2,1372.0,59.0,2060s_7100.txt
2060s,7100,Novec_7100,7.84,10.6,0.0,59.2,1372.0,59.0,2060s_7100.txt
2060s,7100,Novec_7100,8.947,11.1,0.0,59.2,1372.0,59.0,2060s_7100.txt
2060s,7100,Novec_7100,10.005,10.8,0.0,59.2,1372.0,59.1,2060s_7100.txt
2060s,7100,Novec_7100,11.126,10.6,0.0,59.2,1372.0,59.1,2060s_7100.txt
2060s,7100,Novec_7100,12.215,11.8,0.0,59.2,1372.0,59.6,2060s_7100.txt
2060s,7100,Novec_7100,13.288,11.9,0.0,59.2,1372.0,59.9,2060s_7100.txt
2060s,7100,Novec_7100,1.082,15.7,0.0,60.2,1372.0,63.5,2060s_7100.txt
2060s,7100,Novec_7100,2.178,14.3,0.0,60.2,1372.0,64.2,2060s_7100.txt
2060s,7100,Novec_7100,3.276,14.9,0.0,60.2,1372.0,65.0,2060s_7100.txt
2060s,7100,Novec_7100,4.366,14.8,0.0,60.2,1372.0,65.4,2060s_7100.txt
2060s,7100,Novec_7100,5.47,13.8,0.0,60.2,1372.0,63.3,2060s_7100.txt
2060s,7100,Novec_7100,6.552,18.4,0.0,60.2,1372.0,65.3,2060s_7100.txt
2060s,7100,Novec_7100,7.656,19.9,0.0,60.2,1372.0,67.5,2060s_7100.txt
2060s,7100,Novec_7100,8.761,17.9,0.0,60.2,1372.0,67.2,2060s_7100.txt
2060s,7100,Novec_7100,9.949,45.2,0.0,60.2,1372.0,78.5,2060s_7100.txt
2060s,7100,Novec_7100,11.183,68.1,0.0,60.2,1372.0,86.3,2060s_7100.txt
2060s,7100,Novec_7100,12.372,62.1,0.0,60.2,1372.0,86.5,2060s_7100.txt
2060s,7100,Novec_7100,13.455,71.1,0.0,60.2,1372.0,87.8,2060s_7100.txt
2060s,7100,Novec_7100,14.565,92.7,0.0,60.2,1372.0,89.2,2060s_7100.txt
2060s,7100,Novec_7100,1.205,66.7,0.0,88.7,1372.0,88.2,2060s_7100.txt
2060s,7100,Novec_7100,2.297,60.5,0.0,88.7,1372.0,86.8,2060s_7100.txt
2060s,7100,Novec_7100,3.391,85.8,0.0,88.7,1372.0,86.9,2060s_7100.txt
2060s,7100,Novec_7100,4.513,96.6,0.0,88.7,1372.0,89.9,2060s_7100.txt
2060s,7100,Novec_7100,5.591,58.4,0.0,88.7,1372.0,87.3,2060s_7100.txt
2060s,7100,Novec_7100,6.675,70.7,0.0,88.7,1372.0,89.2,2060s_7100.txt
2060s,7100,Novec_7100,7.7780000000000005,118.9,0.0,88.7,1372.0,91.8,2060s_7100.txt
2060s,7100,Novec_7100,8.887,103.8,0.0,88.7,1372.0,90.1,2060s_7100.txt
2060s,7100,Novec_7100,10.046,34.5,0.0,88.7,1372.0,82.7,2060s_7100.txt
2060s,7100,Novec_7100,11.101,46.2,0.0,88.7,1372.0,85.2,2060s_7100.txt
2060s,7100,Novec_7100,12.197,65.1,0.0,88.7,1372.0,84.9,2060s_7100.txt
2060s,7100,Novec_7100,13.307,61.4,0.0,88.7,1372.0,83.8,2060s_7100.txt
2060s,7100,Novec_7100,1.225,97.8,0.0,91.1,1372.0,88.8,2060s_7100.txt
2060s,7100,Novec_7100,2.437,105.0,0.0,91.1,1372.0,89.1,2060s_7100.txt
2060s,7100,Novec_7100,3.653,74.2,0.0,91.1,1372.0,87.0,2060s_7100.txt
2060s,7100,Novec_7100,4.874,85.6,0.0,91.1,1372.0,87.3,2060s_7100.txt
2060s,7100,Novec_7100,5.966,52.6,0.0,91.1,1372.0,86.9,2060s_7100.txt
2060s,7100,Novec_7100,7.158,80.8,0.0,91.1,1372.0,85.2,2060s_7100.txt
2060s,7100,Novec_7100,8.226,110.1,0.0,91.1,1372.0,90.2,2060s_7100.txt
2060s,7100,Novec_7100,9.283,49.5,0.0,91.1,1372.0,88.6,2060s_7100.txt
2060s,7100,Novec_7100,10.371,93.4,0.0,91.1,1372.0,90.1,2060s_7100.txt
2060s,7100,Novec_7100,11.475999999999999,81.6,0.0,91.1,1372.0,87.1,2060s_7100.txt
2060s,7100,Novec_7100,12.562,60.8,0.0,91.1,1372.0,86.8,2060s_7100.txt
2060s,7100,Novec_7100,13.766,71.1,0.0,91.1,1372.0,88.1,2060s_7100.txt
2060s,7100,Novec_7100,1.143,76.5,0.0,85.8,1372.0,86.8,2060s_7100.txt
2060s,7100,Novec_7100,2.247,83.2,0.0,85.8,1372.0,87.2,2060s_7100.txt
2060s,7100,Novec_7100,3.459,39.4,0.0,85.8,1372.0,83.3,2060s_7100.txt
2060s,7100,Novec_7100,4.701,43.9,0.0,85.8,1372.0,85.7,2060s_7100.txt
2060s,7100,Novec_7100,5.782,76.0,0.0,85.8,1372.0,88.5,2060s_7100.txt
2060s,7100,Novec_7100,6.879,91.1,0.0,85.8,1372.0,88.9,2060s_7100.txt
2060s,7100,Novec_7100,8.015,91.7,0.0,85.8,1372.0,88.8,2060s_7100.txt
2060s,7100,Novec_7100,9.101,71.3,0.0,85.8,1372.0,88.0,2060s_7100.txt
2060s,7100,Novec_7100,10.39,77.1,0.0,85.8,1372.0,85.6,2060s_7100.txt
2060s,7100,Novec_7100,11.688,24.0,0.0,85.8,1372.0,81.8,2060s_7100.txt
2060s,7100,Novec_7100,12.964,50.7,0.0,85.8,1372.0,88.1,2060s_7100.txt
2060s,7100,Novec_7100,14.057,117.2,0.0,85.8,1372.0,93.4,2060s_7100.txt
2060s,7100,Novec_7100,1.099,67.7,0.0,85.4,1372.0,88.5,2060s_7100.txt
2060s,7100,Novec_7100,2.183,108.3,0.0,85.4,1372.0,90.9,2060s_7100.txt
2060s,7100,Novec_7100,3.3890000000000002,73.4,0.0,85.4,1372.0,88.4,2060s_7100.txt
2060s,7100,Novec_7100,4.533,73.4,0.0,85.4,1372.0,88.6,2060s_7100.txt
2060s,7100,Novec_7100,5.601,41.0,0.0,85.4,1372.0,85.1,2060s_7100.txt
2060s,7100,Novec_7100,6.72,75.1,0.0,85.4,1372.0,88.0,2060s_7100.txt
2060s,7100,Novec_7100,7.827,80.0,0.0,85.4,1372.0,89.5,2060s_7100.txt
2060s,7100,Novec_7100,9.16,47.3,0.0,85.4,1372.0,89.4,2060s_7100.txt
2060s,7100,Novec_7100,10.457,51.9,0.0,85.4,1372.0,87.8,2060s_7100.txt
2060s,7100,Novec_7100,11.664,54.1,0.0,85.4,1372.0,86.2,2060s_7100.txt
2060s,7100,Novec_7100,12.764,70.4,0.0,85.4,1372.0,87.6,2060s_7100.txt
2060s,7100,Novec_7100,13.992,61.2,0.0,85.4,1372.0,85.9,2060s_7100.txt
2060s,7100,Novec_7100,1.204,90.7,0.0,86.3,1372.0,90.5,2060s_7100.txt
2060s,7100,Novec_7100,2.426,116.8,0.0,86.3,1372.0,90.1,2060s_7100.txt
2060s,7100,Novec_7100,3.624,30.3,0.0,86.3,1372.0,82.5,2060s_7100.txt
2060s,7100,Novec_7100,4.723,86.6,0.0,86.3,1372.0,88.9,2060s_7100.txt
2060s,7100,Novec_7100,5.83,63.3,0.0,86.3,1372.0,88.8,2060s_7100.txt
2060s,7100,Novec_7100,7.177,85.3,0.0,86.3,1372.0,87.9,2060s_7100.txt
2060s,7100,Novec_7100,8.296,49.5,0.0,86.3,1372.0,84.6,2060s_7100.txt
2060s,7100,Novec_7100,9.449,88.3,0.0,86.3,1372.0,91.2,2060s_7100.txt
2060s,7100,Novec_7100,10.72,84.7,0.0,86.3,1372.0,89.1,2060s_7100.txt
2060s,7100,Novec_7100,11.842,75.2,0.0,86.3,1372.0,88.1,2060s_7100.txt
2060s,7100,Novec_7100,12.916,51.0,0.0,86.3,1372.0,86.5,2060s_7100.txt
2060s,7100,Novec_7100,1.073,53.7,0.0,85.7,1372.0,83.3,2060s_7100.txt
2060s,7100,Novec_7100,2.184,72.8,0.0,85.7,1372.0,89.6,2060s_7100.txt
2060s,7100,Novec_7100,3.277,66.5,0.0,85.7,1372.0,90.3,2060s_7100.txt
2060s,7100,Novec_7100,4.598,73.8,0.0,85.7,1372.0,89.6,2060s_7100.txt
2060s,7100,Novec_7100,5.712,53.8,0.0,85.7,1372.0,85.9,2060s_7100.txt
2060s,7100,Novec_7100,6.929,43.0,0.0,85.7,1372.0,86.0,2060s_7100.txt
2060s,7100,Novec_7100,8.039,67.6,0.0,85.7,1372.0,86.4,2060s_7100.txt
2060s,7100,Novec_7100,9.14,63.0,0.0,85.7,1372.0,85.9,2060s_7100.txt
2060s,7100,Novec_7100,10.237,66.5,0.0,85.7,1372.0,86.2,2060s_7100.txt
2060s,7100,Novec_7100,11.328,56.8,0.0,85.7,1372.0,84.1,2060s_7100.txt
2060s,7100,Novec_7100,12.542,49.1,0.0,85.7,1372.0,91.6,2060s_7100.txt
2060s,7100,Novec_7100,13.764,86.1,0.0,85.7,1372.0,90.5,2060s_7100.txt
2060s,7100,Novec_7100,14.852,84.6,0.0,85.7,1372.0,89.5,2060s_7100.txt
2060s,7100,Novec_7100,1.06,39.2,0.0,90.5,1372.0,85.2,2060s_7100.txt
2060s,7100,Novec_7100,2.394,72.0,0.0,90.5,1372.0,88.0,2060s_7100.txt
2060s,7100,Novec_7100,3.5789999999999997,112.2,0.0,90.5,1372.0,89.0,2060s_7100.txt
2060s,7100,Novec_7100,4.6690000000000005,98.9,0.0,90.5,1372.0,89.4,2060s_7100.txt
2060s,7100,Novec_7100,5.783,76.6,0.0,90.5,1372.0,87.9,2060s_7100.txt
2060s,7100,Novec_7100,6.878,60.9,0.0,90.5,1372.0,85.2,2060s_7100.txt
2060s,7100,Novec_7100,7.969,78.7,0.0,90.5,1372.0,88.4,2060s_7100.txt
2060s,7100,Novec_7100,9.098,87.9,0.0,90.5,1372.0,88.9,2060s_7100.txt
2060s,7100,Novec_7100,10.433,36.0,0.0,90.5,1372.0,85.8,2060s_7100.txt
2060s,7100,Novec_7100,11.491,68.9,0.0,90.5,1372.0,86.8,2060s_7100.txt
2060s,7100,Novec_7100,12.683,42.9,0.0,90.5,1372.0,89.0,2060s_7100.txt
2060s,7100,Novec_7100,1.222,54.1,0.0,89.9,1372.0,85.0,2060s_7100.txt
2060s,7100,Novec_7100,2.444,107.7,0.0,89.9,1372.0,90.9,2060s_7100.txt
2060s,7100,Novec_7100,3.649,69.3,0.0,89.9,1372.0,87.4,2060s_7100.txt
2060s,7100,Novec_7100,4.885,67.3,0.0,89.9,1372.0,84.8,2060s_7100.txt
2060s,7100,Novec_7100,6.146,35.6,0.0,89.9,1372.0,83.1,2060s_7100.txt
2060s,7100,Novec_7100,7.218,48.9,0.0,89.9,1372.0,87.2,2060s_7100.txt
2060s,7100,Novec_7100,8.312,76.7,0.0,89.9,1372.0,90.6,2060s_7100.txt
2060s,7100,Novec_7100,9.421,58.9,0.0,89.9,1372.0,87.7,2060s_7100.txt
2060s,7100,Novec_7100,10.531,85.3,0.0,89.9,1372.0,89.6,2060s_7100.txt
2060s,7100,Novec_7100,11.609,107.0,0.0,89.9,1372.0,90.5,2060s_7100.txt
2060s,7100,Novec_7100,12.721,52.2,0.0,89.9,1372.0,86.8,2060s_7100.txt
2060s,7100,Novec_7100,13.824,74.3,0.0,89.9,1372.0,86.7,2060s_7100.txt
2060s,7100,Novec_7100,1.201,64.0,0.0,81.6,1372.0,86.5,2060s_7100.txt
2060s,7100,Novec_7100,2.298,69.4,0.0,81.6,1372.0,86.4,2060s_7100.txt
2060s,7100,Novec_7100,3.412,79.3,0.0,81.6,1372.0,88.0,2060s_7100.txt
2060s,7100,Novec_7100,4.731,100.6,0.0,81.6,1372.0,88.9,2060s_7100.txt
2060s,7100,Novec_7100,6.412,34.1,0.0,81.6,1372.0,82.6,2060s_7100.txt
2060s,7100,Novec_7100,7.57,77.2,0.0,81.6,1372.0,84.0,2060s_7100.txt
2060s,7100,Novec_7100,8.716,43.9,0.0,81.6,1372.0,83.3,2060s_7100.txt
2060s,7100,Novec_7100,9.801,64.5,0.0,81.6,1372.0,87.8,2060s_7100.txt
2060s,7100,Novec_7100,10.908,64.0,0.0,81.6,1372.0,86.5,2060s_7100.txt
2060s,7100,Novec_7100,12.157,68.7,0.0,81.6,1372.0,84.9,2060s_7100.txt
2060s,7100,Novec_7100,13.227,67.5,0.0,81.6,1372.0,87.6,2060s_7100.txt
2060s,7100,Novec_7100,14.455,70.4,0.0,81.6,1372.0,87.0,2060s_7100.txt
2060s,7100,Novec_7100,1.094,69.1,0.0,85.6,1372.0,88.5,2060s_7100.txt
2060s,7100,Novec_7100,2.209,36.1,0.0,85.6,1372.0,84.9,2060s_7100.txt
2060s,7100,Novec_7100,3.29,99.5,0.0,85.6,1372.0,89.2,2060s_7100.txt
2060s,7100,Novec_7100,4.592,52.5,0.0,85.6,1372.0,88.9,2060s_7100.txt
2060s,7100,Novec_7100,5.726,99.7,0.0,85.6,1372.0,90.4,2060s_7100.txt
2060s,7100,Novec_7100,6.802,101.1,0.0,85.6,1372.0,91.0,2060s_7100.txt
2060s,7100,Novec_7100,8.157,68.0,0.0,85.6,1372.0,86.0,2060s_7100.txt
2060s,7100,Novec_7100,9.239,78.0,0.0,85.6,1372.0,88.6,2060s_7100.txt
2060s,7100,Novec_7100,10.34,66.8,0.0,85.6,1372.0,88.3,2060s_7100.txt
2060s,7100,Novec_7100,11.444,76.6,0.0,85.6,1372.0,88.9,2060s_7100.txt
2060s,7100,Novec_7100,12.563,78.5,0.0,85.6,1372.0,88.0,2060s_7100.txt
2060s,7100,Novec_7100,13.668,69.2,0.0,85.6,1372.0,87.1,2060s_7100.txt
2060s,7100,Novec_7100,1.105,60.7,0.0,87.7,1372.0,87.2,2060s_7100.txt
2060s,7100,Novec_7100,2.202,81.5,0.0,87.7,1372.0,89.5,2060s_7100.txt
2060s,7100,Novec_7100,3.319,80.4,0.0,87.7,1372.0,89.1,2060s_7100.txt
2060s,7100,Novec_7100,4.524,94.7,0.0,87.7,1372.0,90.8,2060s_7100.txt
2060s,7100,Novec_7100,5.641,80.1,0.0,87.7,1372.0,88.8,2060s_7100.txt
2060s,7100,Novec_7100,6.729,66.5,0.0,87.7,1372.0,87.6,2060s_7100.txt
2060s,7100,Novec_7100,7.855,64.2,0.0,87.7,1372.0,86.3,2060s_7100.txt
2060s,7100,Novec_7100,8.931000000000001,68.3,0.0,87.7,1372.0,87.8,2060s_7100.txt
2060s,7100,Novec_7100,10.038,47.7,0.0,87.7,1372.0,86.2,2060s_7100.txt
2060s,7100,Novec_7100,11.135,61.3,0.0,87.7,1372.0,86.2,2060s_7100.txt
2060s,7100,Novec_7100,12.235,77.3,0.0,87.7,1372.0,89.2,2060s_7100.txt
2060s,7100,Novec_7100,13.323,71.3,0.0,87.7,1372.0,88.3,2060s_7100.txt
2060s,7100,Novec_7100,1.097,46.7,0.0,88.0,1372.0,85.7,2060s_7100.txt
2060s,7100,Novec_7100,2.308,73.5,0.0,88.0,1372.0,88.0,2060s_7100.txt
2060s,7100,Novec_7100,3.407,75.9,0.0,88.0,1372.0,87.9,2060s_7100.txt
2060s,7100,Novec_7100,4.505,72.7,0.0,88.0,1372.0,88.9,2060s_7100.txt
2060s,7100,Novec_7100,5.6,66.5,0.0,88.0,1372.0,88.1,2060s_7100.txt
2060s,7100,Novec_7100,6.688,70.6,0.0,88.0,1372.0,88.5,2060s_7100.txt
2060s,7100,Novec_7100,7.774,77.5,0.0,88.0,1372.0,88.4,2060s_7100.txt
2060s,7100,Novec_7100,8.881,64.3,0.0,88.0,1372.0,87.8,2060s_7100.txt
2060s,7100,Novec_7100,9.965,43.1,0.0,88.0,1372.0,85.6,2060s_7100.txt
2060s,7100,Novec_7100,11.293,69.7,0.0,88.0,1372.0,86.2,2060s_7100.txt
2060s,7100,Novec_7100,12.381,72.9,0.0,88.0,1372.0,88.1,2060s_7100.txt
2060s,7100,Novec_7100,13.503,57.4,0.0,88.0,1372.0,86.4,2060s_7100.txt
2060s,7100,Novec_7100,14.747,101.4,0.0,88.0,1372.0,89.2,2060s_7100.txt
2060s,7100,Novec_7100,1.078,61.3,0.0,89.1,1372.0,87.2,2060s_7100.txt
2060s,7100,Novec_7100,2.184,70.5,0.0,89.1,1372.0,88.9,2060s_7100.txt
2060s,7100,Novec_7100,3.252,74.9,0.0,89.1,1372.0,88.9,2060s_7100.txt
2060s,7100,Novec_7100,4.352,74.1,0.0,89.1,1372.0,88.7,2060s_7100.txt
2060s,7100,Novec_7100,5.471,73.7,0.0,89.1,1372.0,89.0,2060s_7100.txt
2060s,7100,Novec_7100,6.573,71.7,0.0,89.1,1372.0,87.1,2060s_7100.txt
2060s,7100,Novec_7100,7.703,70.5,0.0,89.1,1372.0,86.2,2060s_7100.txt
2060s,7100,Novec_7100,9.126,100.8,0.0,89.1,1372.0,90.5,2060s_7100.txt
2060s,7100,Novec_7100,10.225,70.4,0.0,89.1,1372.0,88.0,2060s_7100.txt
2060s,7100,Novec_7100,11.34,65.2,0.0,89.1,1372.0,87.7,2060s_7100.txt
2060s,7100,Novec_7100,12.439,54.4,0.0,89.1,1372.0,87.5,2060s_7100.txt
2060s,7100,Novec_7100,13.536,71.7,0.0,89.1,1372.0,88.7,2060s_7100.txt
2060s,7100,Novec_7100,1.338,25.2,0.0,87.8,1372.0,83.9,2060s_7100.txt
2060s,7100,Novec_7100,2.668,73.3,0.0,87.8,1372.0,90.1,2060s_7100.txt
2060s,7100,Novec_7100,3.781,73.8,0.0,87.8,1372.0,89.0,2060s_7100.txt
2060s,7100,Novec_7100,4.875,74.4,0.0,87.8,1372.0,88.8,2060s_7100.txt
2060s,7100,Novec_7100,5.962,77.1,0.0,87.8,1372.0,88.8,2060s_7100.txt
2060s,7100,Novec_7100,7.056,68.9,0.0,87.8,1372.0,87.9,2060s_7100.txt
2060s,7100,Novec_7100,8.148,74.5,0.0,87.8,1372.0,88.7,2060s_7100.txt
2060s,7100,Novec_7100,9.25,63.5,0.0,87.8,1372.0,87.3,2060s_7100.txt
2060s,7100,Novec_7100,10.345,73.8,0.0,87.8,1372.0,88.8,2060s_7100.txt
2060s,7100,Novec_7100,11.48,73.5,0.0,87.8,1372.0,88.1,2060s_7100.txt
2060s,7100,Novec_7100,12.555,70.9,0.0,87.8,1372.0,88.9,2060s_7100.txt
2060s,7100,Novec_7100,13.647,70.5,0.0,87.8,1372.0,87.8,2060s_7100.txt
2060s,7100,Novec_7100,1.119,89.2,0.0,87.3,1372.0,90.3,2060s_7100.txt
2060s,7100,Novec_7100,2.224,80.4,0.0,87.3,1372.0,88.7,2060s_7100.txt
2060s,7100,Novec_7100,3.568,57.3,0.0,87.3,1372.0,86.2,2060s_7100.txt
2060s,7100,Novec_7100,4.666,73.1,0.0,87.3,1372.0,88.2,2060s_7100.txt
2060s,7100,Novec_7100,5.766,72.4,0.0,87.3,1372.0,88.1,2060s_7100.txt
2060s,7100,Novec_7100,6.87,53.1,0.0,87.3,1372.0,87.1,2060s_7100.txt
2060s,7100,Novec_7100,7.957,72.9,0.0,87.3,1372.0,88.7,2060s_7100.txt
2060s,7100,Novec_7100,9.049,71.1,0.0,87.3,1372.0,88.6,2060s_7100.txt
2060s,7100,Novec_7100,10.169,61.9,0.0,87.3,1372.0,88.3,2060s_7100.txt
2060s,7100,Novec_7100,11.246,71.4,0.0,87.3,1372.0,89.1,2060s_7100.txt
2060s,7100,Novec_7100,12.343,70.8,0.0,87.3,1372.0,88.5,2060s_7100.txt
2060s,7100,Novec_7100,13.451,67.5,0.0,87.3,1372.0,87.9,2060s_7100.txt
2060s,7100,Novec_7100,14.532,64.1,0.0,87.3,1372.0,87.4,2060s_7100.txt
2060s,7100,Novec_7100,1.1,73.8,0.0,86.2,1372.0,89.0,2060s_7100.txt
2060s,7100,Novec_7100,2.282,70.9,0.0,86.2,1372.0,88.3,2060s_7100.txt
2060s,7100,Novec_7100,3.376,71.1,0.0,86.2,1372.0,88.6,2060s_7100.txt
2060s,7100,Novec_7100,4.495,69.4,0.0,86.2,1372.0,88.9,2060s_7100.txt
2060s,7100,Novec_7100,5.579,57.3,0.0,86.2,1372.0,86.7,2060s_7100.txt
2060s,7100,Novec_7100,6.667,70.2,0.0,86.2,1372.0,88.8,2060s_7100.txt
2060s,7100,Novec_7100,7.77,70.7,0.0,86.2,1372.0,88.9,2060s_7100.txt
2060s,7100,Novec_7100,8.884,70.0,0.0,86.2,1372.0,89.2,2060s_7100.txt
2060s,7100,Novec_7100,9.981,64.6,0.0,86.2,1372.0,87.9,2060s_7100.txt
2060s,7100,Novec_7100,11.091,62.6,0.0,86.2,1372.0,87.5,2060s_7100.txt
2060s,7100,Novec_7100,12.203,59.3,0.0,86.2,1372.0,87.0,2060s_7100.txt
2060s,7100,Novec_7100,13.312,62.0,0.0,86.2,1372.0,87.6,2060s_7100.txt
2060s,7100,Novec_7100,1.117,69.5,0.0,88.6,1372.0,88.9,2060s_7100.txt
2060s,7100,Novec_7100,2.223,58.3,0.0,88.6,1372.0,87.7,2060s_7100.txt
2060s,7100,Novec_7100,3.309,58.9,0.0,88.6,1372.0,87.7,2060s_7100.txt
2060s,7100,Novec_7100,4.406,69.2,0.0,88.6,1372.0,89.1,2060s_7100.txt
2060s,7100,Novec_7100,5.508,68.6,0.0,88.6,1372.0,88.7,2060s_7100.txt
2060s,7100,Novec_7100,6.603,70.0,0.0,88.6,1372.0,89.2,2060s_7100.txt
2060s,7100,Novec_7100,7.702,56.0,0.0,88.6,1372.0,87.7,2060s_7100.txt
2060s,7100,Novec_7100,8.801,69.7,0.0,88.6,1372.0,88.6,2060s_7100.txt
2060s,7100,Novec_7100,9.915,53.7,0.0,88.6,1372.0,87.6,2060s_7100.txt
2060s,7100,Novec_7100,11.004,72.7,0.0,88.6,1372.0,89.0,2060s_7100.txt
2060s,7100,Novec_7100,12.097,70.2,0.0,88.6,1372.0,88.2,2060s_7100.txt
2060s,7100,Novec_7100,13.194,46.7,0.0,88.6,1372.0,85.0,2060s_7100.txt
2060s,7100,Novec_7100,14.328,57.2,0.0,88.6,1372.0,86.8,2060s_7100.txt
2060s,7100,Novec_7100,1.123,61.4,0.0,86.6,1372.0,87.4,2060s_7100.txt
2060s,7100,Novec_7100,2.217,59.1,0.0,86.6,1372.0,86.7,2060s_7100.txt
2060s,7100,Novec_7100,3.335,64.4,0.0,86.6,1372.0,87.7,2060s_7100.txt
2060s,7100,Novec_7100,4.441,54.4,0.0,86.6,1372.0,86.5,2060s_7100.txt
2060s,7100,Novec_7100,5.55,70.5,0.0,86.6,1372.0,88.8,2060s_7100.txt
